FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
IMU3, 11829513, -0.000359775, -0.0005756896, -9.647461E-05, -0.3007846, -0.1523785, -9.901407, 0, 0, 34.71511, 1, 1, 7806, 3903
ATT, 11831800, 0, 1.52, 0, -0.25, 248.6, 248.61, 0, 0
RATE, 11831814, -6.852279, 0.0481723, -0.0102373, 1.165651, -0.07055562, 0.001827092, -0.01537858, -0.01348821, 1.801927E-05, 0, 2.800465, 0
NKF1, 11831831, 1.52, -0.25, 248.6, -0.001357822, -0.004688782, -0.04409782, 0.01158974, 0, 0, -1.119413, 0.01, -0.01, 0, 0
NKF2, 11831831, 16, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 11831831, 0, 0, 0, 0, 0, -0.06, 0, 0, 0, 0.39, 0
NKF4, 11831831, 0, 0, 0, 0, 0, 5.325397E-05, 0, 0, 0, 19, 165, 0, 0
NKF5, 11831831, 0, 0, 0, 0, 1.17, 0.13, 0, 0, 0.5, 0.001535454, 0.02561202, 0.0705675
NKQ1, 11831831, 0.5635314, 0.001310997, -0.007718604, -0.8260576
NKF6, 11831831, -0.42, -1.23, 248.78, -0.02226368, 0.01065899, -0.2769046, 0.217423, 0, 0, -1.420192, -0.04, 0.06, -0.02, 0
NKF7, 11831831, -23, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 11831831, 0, 0, 0, 0, 0, -0.35, 0, 0, 0, 0.52, 0
NKF9, 11831831, 0, 0, 0.02, 0, 0, 0.0001181549, 0, 0, 0, 19, 165, 0, 0
NKQ2, 11831831, 0.5647153, -0.01529254, 0.001538586, -0.8251426
NK11, 11831831, 1.57, -1.63, 246.48, 0.003598715, 0.001681664, -0.153504, 0.1265407, 0, 0, -1.263976, 0, 0, 0, 0
NK12, 11831831, -5, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 11831831, 0, 0, 0, 0, 0, -0.2, 0, 0, 0, 0.45, 0
NK14, 11831831, 0, 0, 0.01, 0, 0, 2.006887E-05, 0, 0, 0, 19, 165, 0, 0
NKQ3, 11831831, 0.5481843, -0.008635289, -0.01475371, -0.8361828
AHR2, 11832378, 1.51, -0.24, 248.65, 0.94, 53.0134771, 20.9298588, 0.5638826, 0.005703381, -0.01207096, -0.8257471
POS, 11832400, 53.0134771, 20.9298588, 0.94, 0.9403361, 1.119413
RCIN, 11832421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 11832723, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 11832738, 0.0188546, 0.01848454, 0.03368827, 0, 0, 0
CTRL, 11832754, 0, 0, 0, 0, 0
HELI, 11832777, 0, 0, 0, 0
GPS, 11857605, 3, 393053000, 2113, 15, 0.84, 53.0134761, 20.9298588, 122.58, 0.09100001, 0, 0.034, 0, 1
GPA, 11857605, 1.15, 2.21, 3.42, 0.31, 0, 1, 11818, 200
IMU, 11869938, 0.0003165593, -0.001655254, -0.0005899364, -0.06473234, -0.1395414, -9.650169, 0, 0, 36.9324, 1, 1, 8001, 4000
IMU2, 11869938, -0.003080963, 0.003231123, -0.002589218, -0.2800525, 0.2035066, -10.13625, 0, 0, 0, 1, 1, 738, 906
IMU3, 11869938, -0.0004570436, -0.001732172, 0.0004803702, -0.2982268, -0.143707, -9.894602, 0, 0, 34.71651, 1, 1, 7806, 3903
IMU, 11909740, -0.0004506063, -0.001151468, -0.0008666306, -0.06662585, -0.1379537, -9.652152, 0, 0, 36.9365, 1, 1, 8001, 4000
IMU2, 11909740, 0.00120213, 0.001505135, 0.0007285483, -0.1832738, 0.1423427, -10.01368, 0, 0, 0, 1, 1, 738, 906
IMU3, 11909740, 0.0004207069, 0.0004164293, -3.356558E-05, -0.3083356, -0.1448866, -9.902484, 0, 0, 34.71809, 1, 1, 7806, 3903
BAT, 11929174, 0.56486, 0.566343, 0.7653809, 1.343515, 0.0007598123, 0, 0.001937559
POWR, 11929193, 4.78081, 0.026, 4, 2
MAG, 11929231, 47, 156, 480, -472, 276, -249, 0, 0, 0, 1, 11929210
MAG2, 11929231, -439, 259, 704, -669, 175, 332, 0, 0, 0, 1, 11929217
MAG3, 11929231, -137, 278, 542, 177, 539, 377, 0, 0, 0, 1, 11929225
BARO, 11929374, 1.01051, 100277.7, 33.85, -0.09025149, 11929, 0, 32.95569, 1
BAR2, 11929374, 0.1964881, 100419, 33.37, -0.09025149, 11929, 0, 32.95569, 1
CTUN, 11929613, 0, 0, 0, 0.5, 0, 1.116804, 1.01, NaN, 0, -114.8752, 0, 4, 80
ATT, 11934099, 0, 1.52, 0, -0.25, 248.58, 248.58, 0, 0
RATE, 11934114, -6.843772, -0.05288779, -0.01017485, 1.168031, 0.04461846, 0.001696783, -0.01540471, -0.02960336, -3.304404E-05, 0, 0.9992599, 0
NKF1, 11934302, 1.52, -0.25, 248.57, -0.001268201, -0.003662826, -0.04219595, 0.03497332, 0, 0, -1.116252, 0.01, -0.01, 0, 0
NKF2, 11934302, 16, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 11934302, 0, 0, 0, 0, 0, -0.01, 0, 0, 0, -0.55, 0
NKF4, 11934302, 0, 0, 0, 0, 0, 4.872579E-05, 0, 0, 0, 19, 165, 0, 0
NKF5, 11934302, 0, 0, 0, 0, 1.17, 0.13, 0, 0, 0.5, 0.001054048, 0.02433058, 0.06778503
NKQ1, 11934302, 0.5633827, 0.001295548, -0.007707749, -0.8261591
NKF6, 11934302, -0.42, -1.23, 248.77, -0.02387607, 0.01249709, -0.2557857, 0.2271145, 0, 0, -1.396677, -0.04, 0.06, -0.02, 0
NKF7, 11934302, -24, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 11934302, 0, 0, 0, 0, 0, -0.29, 0, 0, 0, -0.37, 0
NKF9, 11934302, 0, 0, 0.01, 0, 0, 0.0001103792, 0, 0, 0, 19, 165, 0, 0
NKQ2, 11934302, 0.5646306, -0.01527985, 0.001522138, -0.8252009
NK11, 11934302, 1.57, -1.64, 246.46, 0.003717661, 0.002056968, -0.1440389, 0.1363595, 0, 0, -1.250058, 0, 0, 0, 0
NK12, 11934302, -5, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 11934302, 0, 0, 0, 0, 0, -0.15, 0, 0, 0, -0.44, 0
NK14, 11934302, 0, 0, 0, 0, 0, 2.022412E-05, 0, 0, 0, 19, 165, 0, 0
NKQ3, 11934302, 0.5480382, -0.00866816, -0.01476112, -0.8362782
AHR2, 11934826, 1.5, -0.23, 248.71, 1.01, 53.0134761, 20.9298588, 0.5643448, 0.005716823, -0.01204904, -0.8254314
POS, 11934848, 53.0134761, 20.9298588, 1.01, 1.01051, 1.116252
RCIN, 11934868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 11934882, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 11934897, 0.01637409, 0.01775829, 0.03157436, 0, 0, 0
CTRL, 11934912, 0, 0, 0, 0, 0
HELI, 11935053, 0, 0, 0, 0
IMU, 11951791, 0.0009176314, 0.0007557899, -2.220363E-05, -0.06960262, -0.1454714, -9.655905, 0, 0, 36.94062, 1, 1, 8001, 4000
IMU2, 11951791, -0.0005496379, 0.0006109816, 0.00197155, -0.2905277, 0.1419769, -10.08038, 0, 0, 0, 1, 1, 738, 906
IMU3, 11951791, -0.000742018, 0.001021609, -0.001331003, -0.3142989, -0.1608361, -9.906429, 0, 0, 34.71954, 1, 1, 7806, 3903
IMU, 11991827, -0.0005258912, -0.001206193, -1.678183E-05, -0.07488899, -0.1330798, -9.648597, 0, 0, 36.94455, 1, 1, 8001, 4000
IMU2, 11991827, 0.003598847, 0.00204549, 0.001031012, -0.242152, 0.1716214, -10.04367, 0, 0, 0, 1, 1, 738, 906
IMU3, 11991827, 0.0001312223, -0.0001921718, 7.730138E-05, -0.3028508, -0.1619874, -9.92029, 0, 0, 34.7203, 1, 1, 7806, 3903
BAT, 12030606, 0.5639648, 0.5655606, 0.7686035, 1.365173, 0.0007720265, 0, 0.002076207
POWR, 12030628, 4.777588, 0.026, 4, 2
MAG, 12030749, 46, 151, 478, -472, 276, -249, 0, 0, 0, 1, 12030728
MAG2, 12030749, -439, 258, 704, -669, 175, 332, 0, 0, 0, 1, 12030735
MAG3, 12030749, -137, 278, 545, 177, 539, 377, 0, 0, 0, 1, 12030743
BARO, 12030857, 1.016124, 100277.6, 33.86, -0.1021946, 12030, 0, 32.95569, 1
BAR2, 12030857, 0.2526276, 100418.3, 33.37, -0.1021946, 12030, 0, 32.95569, 1
CTUN, 12031059, 0, 0, 0, 0.5, 0, 1.113312, 1.01, NaN, 0, -114.8696, 0, 4, 80
IMU, 12033218, 0.0003406503, -0.001039787, -0.001991643, -0.06412735, -0.133649, -9.651039, 0, 0, 36.94905, 1, 1, 8001, 4000
IMU2, 12033218, -0.0002878881, 0.002973757, 0.0016483, -0.2137673, 0.2097093, -10.12777, 0, 0, 0, 1, 1, 738, 906
IMU3, 12033218, -0.0003435364, 0.0002215984, -0.0006757521, -0.3073955, -0.1474335, -9.89719, 0, 0, 34.72089, 1, 1, 7806, 3903
ATT, 12035573, 0, 1.51, 0, -0.26, 248.56, 248.57, 0, 0
RATE, 12035588, -6.834989, 0.002347485, -0.01018864, 1.168575, -0.02704792, 0.0016986, -0.01533158, -0.1045093, 0.0003351819, 0, 0.6833076, 0
NKF1, 12035604, 1.51, -0.26, 248.56, -0.0006329707, -0.002531528, -0.04071282, 0.04289829, 0, 0, -1.112384, 0.01, -0.01, 0, 0
NKF2, 12035604, 16, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 12035604, 0, 0, 0, 0, 0, -0.09, 0, 0, 0, -0.75, 0
NKF4, 12035604, 0, 0, 0, 0, 0, 4.402751E-05, 0, 0, 0, 19, 165, 0, 0
NKF5, 12035604, 0, 0, 0, 0, 1.16, 0.13, 0, 0, 0.5, 0.0003217062, 0.02838666, 0.07442769
NKQ1, 12035604, 0.5632843, 0.001280787, -0.007696435, -0.8262264
NKF6, 12035604, -0.41, -1.23, 248.77, -0.02684781, 0.0137133, -0.2336341, 0.2320633, 0, 0, -1.372514, -0.04, 0.06, -0.02, 0
NKF7, 12035604, -24, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 12035604, 0, 0, 0, 0, 0, -0.36, 0, 0, 0, -0.58, 0
NKF9, 12035604, 0, 0, 0.02, 0, 0, 0.0001050014, 0, 0, 0, 19, 165, 0, 0
NKQ2, 12035604, 0.5646317, -0.01528086, 0.001431456, -0.8252003
NK11, 12035604, 1.57, -1.64, 246.44, 0.003093058, 0.002258123, -0.1350655, 0.1357134, 0, 0, -1.235982, 0, 0, -0.01, 0
NK12, 12035604, -6, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 12035604, 0, 0, 0, 0, 0, -0.23, 0, 0, 0, -0.64, 0
NK14, 12035604, 0, 0, 0.01, 0, 0, 2.031228E-05, 0, 0, 0, 19, 165, 0, 0
NKQ3, 12035604, 0.5479361, -0.008683492, -0.01476257, -0.8363448
AHR2, 12036087, 1.51, -0.23, 248.74, 1.01, 53.0134761, 20.9298588, 0.564526, 0.005711671, -0.01205766, -0.8253074
POS, 12036109, 53.0134761, 20.9298588, 1.01, 1.016124, 1.112384
RCIN, 12036129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 12036143, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 12036158, 0.01670616, 0.01770069, 0.03062915, 0, 0, 0
CTRL, 12036173, 0, 0, 0, 0, 0
HELI, 12036196, 0, 0, 0, 0
GPS, 12041310, 3, 393053200, 2113, 15, 0.84, 53.0134754, 20.9298589, 122.51, 0.051, 0, 0.008, 0, 1
GPA, 12041310, 1.15, 2.19, 3.39, 0.44, 0, 1, 12016, 198
IMU, 12073410, 0.0001674571, -0.000522809, 0.0002960658, -0.05882392, -0.1412763, -9.644675, 0, 0, 36.95344, 1, 1, 8001, 4000
IMU2, 12073410, -0.00430746, 0.003127571, -0.000173031, -0.3418621, 0.1641041, -10.02339, 0, 0, 0, 1, 1, 738, 906
IMU3, 12073410, -0.0005122051, -3.740971E-05, 0.000365997, -0.2974212, -0.1512299, -9.895834, 0, 0, 34.72101, 1, 1, 7806, 3903
IMU, 12113347, 0.0009299507, -0.0002039401, -0.0008874654, -0.06323441, -0.1392315, -9.661231, 0, 0, 36.95809, 1, 1, 8001, 4000
IMU2, 12113347, -0.0007959444, 0.002946481, -0.001098099, -0.2113912, 0.1739057, -10.26079, 0, 0, 0, 1, 1, 738, 906
IMU3, 12113347, 0.0004915026, 0.0005929318, 0.000231832, -0.3085056, -0.1420753, -9.89348, 0, 0, 34.72108, 1, 1, 7806, 3903
BAT, 12132102, 0.5666504, 0.5684152, 0.7680664, 1.386829, 0.000784298, 0, 0.002297648
POWR, 12132121, 4.771142, 0.026, 4, 2
MAG, 12132158, 44, 150, 482, -472, 276, -249, 0, 0, 0, 1, 12132137
MAG2, 12132158, -440, 259, 706, -669, 175, 332, 0, 0, 0, 1, 12132145
MAG3, 12132158, -136, 278, 544, 177, 539, 377, 0, 0, 0, 1, 12132152
BARO, 12132494, 1.035773, 100277.4, 33.87, 0.01300453, 12132, 0, 32.95569, 1
BAR2, 12132494, 0.2273649, 100418.6, 33.37, 0.01300453, 12132, 0, 32.95569, 1
CTUN, 12132624, 0, 0, 0, 0.5, 0, 1.106709, 1.03, NaN, 0, -114.8509, 0, 3, 80
ATT, 12137130, 0, 1.51, 0, -0.25, 248.56, 248.57, 0, 0
RATE, 12137145, -6.828032, -0.01649827, -0.01019629, 1.158301, 0.001193704, 0.001733353, -0.0151655, -0.07273351, 0.0002101915, 0, 1.229, 0
NKF1, 12137161, 1.51, -0.25, 248.56, -0.0006027186, -0.002003363, -0.03724649, 0.0703701, 0, 0, -1.10586, 0.01, -0.02, 0, 0
NKF2, 12137161, 16, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 12137161, 0, 0, 0, 0, 0, -0.01, 0, 0, 0, -0.27, 0
NKF4, 12137161, 0, 0, 0, 0, 0, 3.986723E-05, 0, 0, 0, 19, 165, 0, 0
NKF5, 12137161, 0, 0, 0, 0, 1.16, 0.13, 0, 0, 0.5, 0.0003251628, 0.0257659, 0.06924242
NKQ1, 12137161, 0.563264, 0.001290765, -0.007672964, -0.8262404
NKF6, 12137161, -0.42, -1.23, 248.76, -0.03077484, 0.01905185, -0.2185757, 0.2529248, 0, 0, -1.347392, -0.04, 0.06, -0.03, 0
NKF7, 12137161, -25, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 12137161, 0, 0, 0, 0, 0, -0.27, 0, 0, 0, -0.15, 0
NKF9, 12137161, 0, 0, 0.01, 0, 0, 0.0001029243, 0, 0, 0, 19, 165, 0, 0
NKQ2, 12137161, 0.5645832, -0.01529108, 0.001464089, -0.8252332
NK11, 12137161, 1.57, -1.64, 246.44, 0.003079196, 0.002042247, -0.1237169, 0.1610569, 0, 0, -1.219878, 0, 0, -0.01, 0
NK12, 12137161, -6, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 12137161, 0, 0, 0, 0, 0, -0.14, 0, 0, 0, -0.19, 0
NK14, 12137161, 0, 0, 0, 0, 0, 2.003397E-05, 0, 0, 0, 19, 165, 0, 0
NKQ3, 12137161, 0.5479292, -0.008685403, -0.0147648, -0.8363494
AHR2, 12137813, 1.5, -0.24, 248.75, 1.03, 53.0134754, 20.9298589, 0.5646133, 0.005678291, -0.01203414, -0.8252483
POS, 12137835, 53.0134754, 20.9298589, 1.03, 1.035773, 1.10586
RCIN, 12137855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 12138009, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 12138025, 0.01467431, 0.01945845, 0.03337624, 0, 0, 0
CTRL, 12138040, 0, 0, 0, 0, 0
HELI, 12138063, 0, 0, 0, 0
IMU, 12155099, 0.0005977766, -0.0002618872, -0.0007209335, -0.06110045, -0.1459027, -9.694837, 0, 0, 36.96342, 1, 1, 8001, 4000
IMU2, 12155099, -0.0004183316, 0.00279214, 0.0003478511, -0.2552391, 0.1484914, -10.10819, 0, 0, 0, 1, 1, 738, 906
IMU3, 12155099, 1.993231E-05, -0.0006092907, -0.0001329611, -0.2995587, -0.1531296, -9.914871, 0, 0, 34.72102, 1, 1, 7806, 3903
IMU, 12194989, -0.0001210759, -0.001919704, -0.0007848676, -0.05834242, -0.1268271, -9.632734, 0, 0, 36.96785, 1, 1, 8001, 4000
IMU2, 12194989, -0.007249244, -0.0006716322, -0.002401977, -0.2787398, 0.1468065, -9.975892, 0, 0, 0, 1, 1, 738, 906
IMU3, 12194989, 0.0005467201, -0.0003544687, -0.001239592, -0.301738, -0.1510747, -9.897768, 0, 0, 34.7211, 1, 1, 7806, 3903
BAT, 12233637, 0.5647705, 0.5665762, 0.7686035, 1.408509, 0.000796542, 0, 0.002349428
POWR, 12233779, 4.763086, 0.026, 4, 2
MAG, 12233817, 49, 155, 483, -472, 276, -249, 0, 0, 0, 1, 12233796
MAG2, 12233817, -440, 260, 707, -669, 175, 332, 0, 0, 0, 1, 12233803
MAG3, 12233817, -140, 277, 543, 177, 539, 377, 0, 0, 0, 1, 12233811
BARO, 12234142, 1.125596, 100276.4, 33.88, 0.1737158, 12234, 0, 32.95569, 1
BAR2, 12234142, 0.1628045, 100419.3, 33.38, 0.1737158, 12234, 0, 32.95569, 1
CTUN, 12234196, 0, 0, 0, 0.5, 0, 1.100648, 1.12, NaN, 0, -114.7611, 0, 3, 80
IMU, 12236483, -0.0003620418, -0.0002698634, -0.0005565411, -0.06855036, -0.1395203, -9.646493, 0, 0, 36.97231, 1, 1, 8001, 4000
IMU2, 12236483, -0.004684604, -0.002110179, -0.001743777, -0.3244243, 0.1418391, -10.08448, 0, 0, 0, 1, 1, 738, 906
IMU3, 12236483, 0.0002886116, 0.0001752435, -0.0003466178, -0.3002928, -0.1472757, -9.914958, 0, 0, 34.72256, 1, 1, 7806, 3903
ATT, 12239119, 0, 1.51, 0, -0.25, 248.56, 248.57, 0, 0
RATE, 12239134, -6.828504, -0.02840494, -0.01014588, 1.165775, 0.04064984, 0.00163925, -0.01540222, -0.006224133, -0.0001070468, 0, -0.4114151, 0
NKF1, 12239150, 1.51, -0.25, 248.56, -0.0002974539, -0.001185489, -0.03489044, 0.07222226, 0, 0, -1.099921, 0.01, -0.02, -0.01, 0
NKF2, 12239150, 16, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 12239150, 0, 0, 0, 0, 0, -0.01, 0, 0, 0, -0.22, 0
NKF4, 12239150, 0, 0, 0, 0, 0, 3.580367E-05, 0, 0, 0, 19, 165, 0, 0
NKF5, 12239150, 0, 0, 0, 0, 1.16, 0.13, 0, 0, 0.5, 0.0007220107, 0.02330531, 0.06414334
NKQ1, 12239150, 0.5632895, 0.001282684, -0.007680377, -0.8262229
NKF6, 12239150, -0.43, -1.24, 248.76, -0.03009227, 0.02460345, -0.1959047, 0.2494609, 0, 0, -1.323201, -0.04, 0.06, -0.03, 0
NKF7, 12239150, -25, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 12239150, 0, 0, 0, 0, 0, -0.26, 0, 0, 0, -0.05, 0
NKF9, 12239150, 0, 0, 0.01, 0, 0, 0.0001058709, 0, 0, 0, 19, 165, 0, 0
NKQ2, 12239150, 0.5645631, -0.01544386, 0.001485387, -0.8252442
NK11, 12239150, 1.57, -1.65, 246.44, 0.002555709, 0.001770111, -0.1151982, 0.1571018, 0, 0, -1.205227, 0, 0, -0.01, 0
NK12, 12239150, -6, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 12239150, 0, 0, 0, 0, 0, -0.13, 0, 0, 0, -0.12, 0
NK14, 12239150, 0, 0, 0, 0, 0, 1.951895E-05, 0, 0, 0, 19, 165, 0, 0
NKQ3, 12239150, 0.5479308, -0.008724774, -0.01479789, -0.8363473
AHR2, 12239730, 1.49, -0.25, 248.77, 1.12, 53.0134754, 20.9298589, 0.5647621, 0.005557028, -0.01203382, -0.8251473
POS, 12239772, 53.0134754, 20.9298589, 1.12, 1.125596, 1.099921
RCIN, 12239793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 12239806, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 12239821, 0.01570317, 0.02105113, 0.03967267, 0, 0, 0
CTRL, 12239837, 0, 0, 0, 0, 0
HELI, 12239860, 0, 0, 0, 0
GPS, 12244804, 3, 393053400, 2113, 15, 0.84, 53.0134747, 20.9298589, 122.42, 0.055, 0, 0.063, 0, 1
GPA, 12244804, 1.15, 2.18, 3.36, 0.52, 0, 1, 12216, 200
IMU, 12276937, 4.328981E-05, 0.0001672802, -0.0006846642, -0.05279687, -0.1331078, -9.678988, 0, 0, 36.97632, 1, 1, 8000, 4000
IMU2, 12276937, -0.001772962, -0.0007966033, -0.00193455, -0.2847577, 0.205725, -10.10624, 0, 0, 0, 1, 1, 736, 898
IMU3, 12276937, -0.0002885603, -0.0004330573, -0.0001081142, -0.3019464, -0.1621011, -9.907167, 0, 0, 34.7245, 1, 1, 7794, 3897
IMU, 12316766, 0.0002103892, -0.001198076, 0.0001712159, -0.06439392, -0.1373378, -9.652, 0, 0, 36.97923, 1, 1, 8000, 4000
IMU2, 12316766, -0.003478636, -0.01032949, 0.003044029, -0.2886241, 0.2465296, -10.09692, 0, 0, 0, 1, 1, 736, 898
IMU3, 12316766, 0.0009248683, -0.0005389735, -8.061554E-05, -0.2906564, -0.1482052, -9.914078, 0, 0, 34.72724, 1, 1, 7794, 3897
BAT, 12335463, 0.56486, 0.5666583, 0.7653809, 1.430159, 0.0008087715, 0, 0.002349428
POWR, 12335481, 4.772754, 0.036, 4, 2
MAG, 12335519, 47, 151, 484, -472, 276, -249, 0, 0, 0, 1, 12335498
MAG2, 12335519, -439, 259, 703, -669, 175, 332, 0, 0, 0, 1, 12335506
MAG3, 12335519, -137, 276, 542, 177, 539, 377, 0, 0, 0, 1, 12335513
BARO, 12335836, 1.170508, 100275.9, 33.89, 0.3107163, 12335, 0, 32.95569, 1
BAR2, 12335836, 0.2442067, 100418.4, 33.38, 0.3107163, 12335, 0, 32.95569, 1
CTUN, 12335890, 0, 0, 0, 0.5, 0, 1.095341, 1.17, NaN, 0, -114.7171, 0, 3, 80
ATT, 12340545, 0, 1.51, 0, -0.25, 248.57, 248.58, 0, 0
RATE, 12340731, -6.823183, 0.03693575, -0.01020631, 1.166334, -0.1255239, 0.001812756, -0.0151921, -0.02042765, 5.494475E-05, 0, 2.11544, 0
NKF1, 12340747, 1.51, -0.25, 248.57, -0.0001924301, -0.0009203537, -0.03344099, 0.06105923, 0, 0, -1.094735, 0.01, -0.02, -0.01, 0
NKF2, 12340747, 16, 0, 0, 0, 0, 0, 303, 33, 543, 0, 0, 0, 2
NKF3, 12340747, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.36, 0
NKF4, 12340747, 0, 0, 0, 0, 0, 3.165889E-05, 0, 0, 0, 19, 165, 0, 0
NKF5, 12340747, 0, 0, 0, 0, 1.16, 0.13, 0, 0, 0.5, 0.001113777, 0.0200645, 0.05759922
NKQ1, 12340747, 0.5633394, 0.001275601, -0.007672343, -0.8261892
NKF6, 12340747, -0.43, -1.27, 248.77, -0.02795785, 0.0247184, -0.1840615, 0.2201881, 0, 0, -1.30075, -0.05, 0.06, -0.03, 0
NKF7, 12340747, -26, 0, 0, 0, 0, 0, 323, 35, 532, 0, 0, 0, 2
NKF8, 12340747, 0, 0, 0, 0, 0, -0.22, 0, 0, 0, -0.18, 0
NKF9, 12340747, 0, 0, 0.01, 0, 0, 0.0001122017, 0, 0, 0, 19, 165, 0, 0
NKQ2, 12340747, 0.5646503, -0.01566933, 0.001393063, -0.8251804
NK11, 12340747, 1.57, -1.65, 246.45, 0.002452008, 0.0008741805, -0.1079936, 0.1356749, 0, 0, -1.192055, 0, 0, -0.02, 0
NK12, 12340747, -6, 0, 0, 0, 0, 0, 309, 34, 540, 0, 0, 0, 2
NK13, 12340747, 0, 0, 0, 0, 0, -0.11, 0, 0, 0, -0.26, 0
NK14, 12340747, 0, 0, 0, 0, 0, 1.893016E-05, 0, 0, 0, 19, 165, 0, 0
NKQ3, 12340747, 0.5479922, -0.008750075, -0.01482153, -0.8363063
AHR2, 12341170, 1.49, -0.26, 248.73, 1.17, 53.0134747, 20.9298589, 0.5644966, 0.005433302, -0.0120782, -0.8253292
POS, 12341213, 53.0134747, 20.9298589, 1.17, 1.170508, 1.094735
RCIN, 12341233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RCOU, 12341410, 1514, 1376, 1546, 1512, 0, 0, 1100, 1000, 0, 0, 0, 0, 0, 0
VIBE, 12341426, 0.01875346, 0.01888701, 0.03587574, 0, 0, 0
CTRL, 12341441, 0, 0, 0, 0, 0
HELI, 12341464, 0, 0, 0, 0
IMU, 12358298, -0.0003675396, -0.001316756, -0.0009064999, -0.05782717, -0.130942, -9.655581, 0, 0, 36.98201, 1, 1, 8000, 4000
IMU2, 12358298, 0.0005443494, 0.003120077, -0.001424864, -0.2405178, 0.04832513, -10.07693, 0, 0, 0, 1, 1, 736, 898
IMU3, 12358298, 2.657514E-05, -0.0003766332, 0.0007011421, -0.3073471, -0.1443619, -9.914114, 0, 0, 34.73058, 1, 1, 7794, 3897
HEAT, 12386562, 36.98071, 45, 1603.859, 29.65129, 100
IMU, 12398372, -0.0004499771, 0.000790962, 0.0004040367, -0.08177143, -0.1303979, -9.642581, 0, 0, 36.98487, 1, 1, 8000, 4000
IMU2, 12398372, 0.001870399, 0.005827529, 0.0001715042, -0.2931532, 0.1926555, -10.13768, 0, 0, 0, 1, 1, 736, 898
IMU3, 12398372, -0.0004337312, 0.001040198, 0.0007079599, -0.3167377, -0.1451381, -9.940755, 0, 0, 34.73363, 1, 1, 7794, 3897
DSF, 12405943, 9, 422, 16867, 11137, 16106, 13606
BAT, 12437554, 0.5639648, 0.565888, 0.7734375, 1.452072, 0.0008211294, 0, 0.002486592
POWR, 12437573, 4.76792, 0.026, 4, 2
MAG, 12437611, 46, 151, 482, -472, 276, -249, 0, 0, 0, 1, 12437590
MAG2, 12437611, -439, 259, 705, -669, 175, 332, 0, 0, 0, 1, 12437597
MAG3, 12437611, -137, 277, 544, 177, 539, 377, 0, 0, 0, 1, 12437605
BARO, 12437805, 1.114368, 100276.6, 33.9, 0.4181432, 12437, 0, 32.95569, 1
BAR2, 12437805, 0.2863113, 100418, 33.38, 0.4181432, 12437, 0, 32.95569, 1
CTUN, 12437859, 0, 0, 0, 0.5, 0, 1.091782, 1.11, NaN, 0, -114.7732, 0, 3, 80
IMU, 12440090, 0.0009016164, 0.00113775, -0.0001143178, -0.05845115, -0.1390761, -9.66445, 0, 0, 36.98786, 1, 1, 8000, 4000
IMU2, 12440090, -0.001651544, 0.00804183, 0.001767222, -0.2034901, 0.03359063, -9.997368, 0, 0, 0, 1, 1, 736, 898
